Iteration,Random_Max,Random_Avg
15872,0.555160,0.129265
15873,0.555160,0.130835
15874,0.555160,0.127044
15875,0.555160,0.129278
15876,0.555160,0.127157
15877,0.555160,0.128800
15878,0.555160,0.129360
15879,0.555160,0.129304
15880,0.555160,0.128374
15881,0.555160,0.126346
15882,0.555160,0.127253
15883,0.555160,0.128438
15884,0.555160,0.126848
15885,0.555160,0.126061
15886,0.555160,0.129837
15887,0.555160,0.129129
15888,0.555160,0.127466
15889,0.555160,0.130429
15890,0.555160,0.127206
15891,0.555160,0.131400
15892,0.555160,0.126161
15893,0.555160,0.126333
15894,0.555160,0.130889
15895,0.555160,0.125523
15896,0.555160,0.131574
15897,0.555160,0.128279
15898,0.555160,0.123277
15899,0.555160,0.130241
15900,0.555160,0.129874
15901,0.555160,0.127309
15902,0.555160,0.128884
15903,0.555160,0.130776
15904,0.555160,0.129847
15905,0.555160,0.134334
15906,0.555160,0.126710
15907,0.555160,0.128876
15908,0.555160,0.125855
15909,0.555160,0.128276
15910,0.555160,0.126741
15911,0.555160,0.128625
15912,0.555160,0.131487
15913,0.555160,0.129295
15914,0.555160,0.128101
15915,0.555160,0.126055
15916,0.555160,0.130940
15917,0.555160,0.127518
15918,0.555160,0.126461
15919,0.555160,0.129653
15920,0.555160,0.127632
15921,0.555160,0.128381
15922,0.555160,0.127087
15923,0.555160,0.128119
15924,0.555160,0.130037
15925,0.555160,0.125369
15926,0.555160,0.124832
15927,0.555160,0.131829
15928,0.555160,0.126965
15929,0.555160,0.129905
15930,0.555160,0.128242
15931,0.555160,0.131753
15932,0.555160,0.126092
15933,0.555160,0.128595
15934,0.555160,0.123128
15935,0.555160,0.131173
15936,0.555160,0.128687
15937,0.555160,0.131060
15938,0.555160,0.126552
15939,0.555160,0.131781
15940,0.555160,0.128590
15941,0.555160,0.128641
15942,0.555160,0.127873
15943,0.555160,0.126590
15944,0.555160,0.128896
15945,0.555160,0.126669
15946,0.555160,0.130147
15947,0.555160,0.131797
15948,0.555160,0.133304
15949,0.555160,0.127508
15950,0.555160,0.130473
15951,0.555160,0.130220
15952,0.555160,0.130119
15953,0.555160,0.126541
15954,0.555160,0.130288
15955,0.555160,0.132601
15956,0.555160,0.130071
15957,0.555160,0.124224
15958,0.555160,0.127576
15959,0.555160,0.128284
15960,0.555160,0.129629
15961,0.555160,0.127141
15962,0.555160,0.130697
15963,0.555160,0.127186
15964,0.555160,0.128176
15965,0.555160,0.128775
15966,0.555160,0.125123
15967,0.555160,0.130860
15968,0.555160,0.127231
15969,0.555160,0.124941
15970,0.555160,0.130944
15971,0.555160,0.128246
15972,0.555160,0.127225
15973,0.555160,0.132188
15974,0.555160,0.134015
15975,0.555160,0.126266
15976,0.555160,0.127331
15977,0.555160,0.128692
15978,0.555160,0.131405
15979,0.555160,0.129939
15980,0.555160,0.126679
15981,0.555160,0.126660
15982,0.555160,0.129770
15983,0.555160,0.127631
15984,0.555160,0.128016
15985,0.555160,0.128140
15986,0.555160,0.126103
15987,0.555160,0.126524
15988,0.555160,0.130041
15989,0.555160,0.127978
15990,0.555160,0.128902
15991,0.555160,0.131839
15992,0.555160,0.127401
15993,0.555160,0.129031
15994,0.555160,0.128708
15995,0.555160,0.128617
15996,0.555160,0.131913
15997,0.555160,0.127709
15998,0.555160,0.127999
15999,0.555160,0.131992
16000,0.555160,0.127999
16001,0.555160,0.122141
16002,0.555160,0.127054
16003,0.555160,0.128350
16004,0.555160,0.126666
16005,0.555160,0.131716
16006,0.555160,0.129598
16007,0.555160,0.125170
16008,0.555160,0.128755
16009,0.555160,0.133463
16010,0.555160,0.130332
16011,0.555160,0.127386
16012,0.555160,0.127464
16013,0.555160,0.128268
16014,0.555160,0.126952
16015,0.555160,0.129328
16016,0.555160,0.131348
16017,0.555160,0.128082
16018,0.555160,0.128449
16019,0.555160,0.129068
16020,0.555160,0.130458
16021,0.555160,0.126360
16022,0.555160,0.130562
16023,0.555160,0.134194
16024,0.555160,0.131221
16025,0.555160,0.130207
16026,0.555160,0.123315
16027,0.555160,0.128988
16028,0.555160,0.127962
16029,0.555160,0.128516
16030,0.555160,0.131757
16031,0.555160,0.127122
16032,0.555160,0.128906
16033,0.555160,0.127634
16034,0.555160,0.131937
16035,0.555160,0.127776
16036,0.555160,0.129751
16037,0.555160,0.129050
16038,0.555160,0.129185
16039,0.555160,0.125960
16040,0.555160,0.126304
16041,0.555160,0.128204
16042,0.555160,0.130560
16043,0.555160,0.131415
16044,0.555160,0.124600
16045,0.555160,0.126657
16046,0.555160,0.126550
16047,0.555160,0.127686
16048,0.555160,0.127174
16049,0.555160,0.128859
16050,0.555160,0.125207
16051,0.555160,0.132032
16052,0.555160,0.131134
16053,0.555160,0.130464
16054,0.555160,0.125700
16055,0.555160,0.130110
16056,0.555160,0.131121
16057,0.555160,0.128351
16058,0.555160,0.127175
16059,0.555160,0.128026
16060,0.555160,0.130055
16061,0.555160,0.131344
16062,0.555160,0.125970
16063,0.555160,0.126979
16064,0.555160,0.130317
16065,0.555160,0.125084
16066,0.555160,0.129836
16067,0.555160,0.128282
16068,0.555160,0.133144
16069,0.555160,0.128545
16070,0.555160,0.125088
16071,0.555160,0.128918
16072,0.555160,0.128799
16073,0.555160,0.131606
16074,0.555160,0.127593
16075,0.555160,0.129782
16076,0.555160,0.129692
16077,0.555160,0.128906
16078,0.555160,0.126608
16079,0.555160,0.126453
16080,0.555160,0.128202
16081,0.555160,0.127422
16082,0.555160,0.129622
16083,0.555160,0.127590
16084,0.555160,0.129756
16085,0.555160,0.130107
16086,0.555160,0.128087
16087,0.555160,0.128628
16088,0.555160,0.125038
16089,0.555160,0.129011
16090,0.555160,0.128397
16091,0.555160,0.128660
16092,0.555160,0.126908
16093,0.555160,0.129457
16094,0.555160,0.126538
16095,0.555160,0.129826
16096,0.555160,0.126317
16097,0.555160,0.127631
16098,0.555160,0.125324
16099,0.555160,0.127350
16100,0.555160,0.125966
16101,0.555160,0.128847
16102,0.555160,0.128904
16103,0.555160,0.128647
16104,0.555160,0.125781
16105,0.555160,0.124506
16106,0.555160,0.127677
16107,0.555160,0.126326
16108,0.555160,0.130812
16109,0.555160,0.131071
16110,0.555160,0.131580
16111,0.555160,0.129792
16112,0.555160,0.122632
16113,0.555160,0.126824
16114,0.555160,0.128389
16115,0.555160,0.127996
16116,0.555160,0.130477
16117,0.555160,0.128920
16118,0.555160,0.130979
16119,0.555160,0.127495
16120,0.555160,0.127465
16121,0.555160,0.129174
16122,0.555160,0.129183
16123,0.555160,0.129167
16124,0.555160,0.128799
16125,0.555160,0.129303
16126,0.555160,0.127312
16127,0.555160,0.129769
16128,0.555160,0.129726
16129,0.555160,0.130402
16130,0.555160,0.125528
16131,0.555160,0.130442
16132,0.555160,0.127592
16133,0.555160,0.125975
16134,0.555160,0.133217
16135,0.555160,0.128024
16136,0.555160,0.125959
16137,0.555160,0.124302
16138,0.555160,0.129409
16139,0.555160,0.129712
16140,0.555160,0.127300
16141,0.555160,0.125921
16142,0.555160,0.127546
16143,0.555160,0.130031
16144,0.555160,0.132851
16145,0.555160,0.131641
16146,0.555160,0.130944
16147,0.555160,0.127584
16148,0.555160,0.130891
16149,0.555160,0.130170
16150,0.555160,0.127351
16151,0.555160,0.129754
16152,0.555160,0.125614
16153,0.555160,0.130983
16154,0.555160,0.129334
16155,0.555160,0.127162
16156,0.555160,0.130761
16157,0.555160,0.125733
16158,0.555160,0.132306
16159,0.555160,0.126784
16160,0.555160,0.127944
16161,0.555160,0.130340
16162,0.555160,0.123456
16163,0.555160,0.126467
16164,0.555160,0.130210
16165,0.555160,0.128321
16166,0.555160,0.129909
16167,0.555160,0.128076
16168,0.555160,0.126223
16169,0.555160,0.129349
16170,0.555160,0.127855
16171,0.555160,0.126273
16172,0.555160,0.127227
16173,0.555160,0.126873
16174,0.555160,0.124708
16175,0.555160,0.131695
16176,0.555160,0.126377
16177,0.555160,0.129402
16178,0.555160,0.126430
16179,0.555160,0.126363
16180,0.555160,0.126846
16181,0.555160,0.128599
16182,0.555160,0.127076
16183,0.555160,0.127259
16184,0.555160,0.129711
16185,0.555160,0.130881
16186,0.555160,0.128210
16187,0.555160,0.133006
16188,0.555160,0.130724
16189,0.555160,0.132845
16190,0.555160,0.129262
16191,0.555160,0.127224
16192,0.555160,0.130603
16193,0.555160,0.132323
16194,0.555160,0.128599
16195,0.555160,0.129390
16196,0.555160,0.128043
16197,0.555160,0.130795
16198,0.555160,0.130795
16199,0.555160,0.129718
16200,0.555160,0.129636
16201,0.555160,0.128491
16202,0.555160,0.128789
16203,0.555160,0.127102
16204,0.555160,0.130164
16205,0.555160,0.126526
16206,0.555160,0.126857
16207,0.555160,0.126353
16208,0.555160,0.126817
16209,0.555160,0.130757
16210,0.555160,0.127385
16211,0.555160,0.127310
16212,0.555160,0.127469
16213,0.555160,0.129215
16214,0.555160,0.126330
16215,0.555160,0.130593
16216,0.555160,0.129293
16217,0.555160,0.125743
16218,0.555160,0.129772
16219,0.555160,0.129537
16220,0.555160,0.127987
16221,0.555160,0.129277
16222,0.555160,0.128085
16223,0.555160,0.125064
16224,0.555160,0.131062
16225,0.555160,0.126580
16226,0.555160,0.128661
16227,0.555160,0.125589
16228,0.555160,0.128760
16229,0.555160,0.130690
16230,0.555160,0.130019
16231,0.555160,0.132035
16232,0.555160,0.131344
16233,0.555160,0.129516
16234,0.555160,0.131751
16235,0.555160,0.133281
16236,0.555160,0.129030
16237,0.555160,0.125697
16238,0.555160,0.127655
16239,0.555160,0.126089
16240,0.555160,0.129215
16241,0.555160,0.124752
16242,0.555160,0.129459
16243,0.555160,0.128962
16244,0.555160,0.131080
16245,0.555160,0.129503
16246,0.555160,0.128639
16247,0.555160,0.131799
16248,0.555160,0.127863
16249,0.555160,0.127737
16250,0.555160,0.132293
16251,0.555160,0.131192
16252,0.555160,0.128972
16253,0.555160,0.132942
16254,0.555160,0.129471
16255,0.555160,0.128518
16256,0.555160,0.128926
16257,0.555160,0.130328
16258,0.555160,0.131866
16259,0.555160,0.131164
16260,0.555160,0.126315
16261,0.555160,0.134751
16262,0.555160,0.130214
16263,0.555160,0.128488
16264,0.555160,0.130356
16265,0.555160,0.130903
16266,0.555160,0.129861
16267,0.555160,0.127375
16268,0.555160,0.123948
16269,0.555160,0.127709
16270,0.555160,0.131334
16271,0.555160,0.130762
16272,0.555160,0.128792
16273,0.555160,0.127827
16274,0.555160,0.129150
16275,0.555160,0.129616
16276,0.555160,0.131183
16277,0.555160,0.126927
16278,0.555160,0.127369
16279,0.555160,0.130623
16280,0.555160,0.131644
16281,0.555160,0.127193
16282,0.555160,0.128158
16283,0.555160,0.128339
16284,0.555160,0.130606
16285,0.555160,0.129005
16286,0.555160,0.133285
16287,0.555160,0.130892
16288,0.555160,0.127248
16289,0.555160,0.129331
16290,0.555160,0.127531
16291,0.555160,0.125035
16292,0.555160,0.129822
16293,0.555160,0.130096
16294,0.555160,0.131218
16295,0.555160,0.132989
16296,0.555160,0.124824
16297,0.555160,0.131473
16298,0.555160,0.128195
16299,0.555160,0.129174
16300,0.555160,0.130053
16301,0.555160,0.127868
16302,0.555160,0.128822
16303,0.555160,0.123178
16304,0.555160,0.127789
16305,0.555160,0.126612
16306,0.555160,0.130297
16307,0.555160,0.130424
16308,0.555160,0.129438
16309,0.555160,0.130332
16310,0.555160,0.129714
16311,0.555160,0.127748
16312,0.555160,0.126793
16313,0.555160,0.130374
16314,0.555160,0.126267
16315,0.555160,0.128208
16316,0.555160,0.127544
16317,0.555160,0.127518
16318,0.555160,0.132484
16319,0.555160,0.131960
16320,0.555160,0.128678
16321,0.555160,0.129160
16322,0.555160,0.129374
16323,0.555160,0.130654
16324,0.555160,0.127819
16325,0.555160,0.133034
16326,0.555160,0.127715
16327,0.555160,0.130739
16328,0.555160,0.127772
16329,0.555160,0.126058
16330,0.555160,0.125754
16331,0.555160,0.129332
16332,0.555160,0.132223
16333,0.555160,0.129195
16334,0.555160,0.127825
16335,0.555160,0.127658
16336,0.555160,0.126311
16337,0.555160,0.127681
16338,0.555160,0.128428
16339,0.555160,0.128295
16340,0.555160,0.126885
16341,0.555160,0.133941
16342,0.555160,0.128987
16343,0.555160,0.128411
16344,0.555160,0.131990
16345,0.555160,0.126462
16346,0.555160,0.125126
16347,0.555160,0.125059
16348,0.555160,0.130396
16349,0.555160,0.126488
16350,0.555160,0.126857
16351,0.555160,0.130782
16352,0.555160,0.127929
16353,0.555160,0.126506
16354,0.555160,0.127531
16355,0.555160,0.127856
16356,0.555160,0.128378
16357,0.555160,0.130566
16358,0.555160,0.125014
16359,0.555160,0.127454
16360,0.555160,0.129750
16361,0.555160,0.129417
16362,0.555160,0.127427
16363,0.555160,0.129513
16364,0.555160,0.127685
16365,0.555160,0.130946
16366,0.555160,0.129952
16367,0.555160,0.128059
16368,0.555160,0.126946
16369,0.555160,0.127090
16370,0.555160,0.130423
16371,0.555160,0.131027
16372,0.555160,0.130037
16373,0.555160,0.125652
16374,0.555160,0.128740
16375,0.555160,0.129114
16376,0.555160,0.123326
16377,0.555160,0.128075
16378,0.555160,0.128551
16379,0.555160,0.129862
16380,0.555160,0.128843
16381,0.555160,0.132047
16382,0.555160,0.127944
16383,0.555160,0.131388
16384,0.555160,0.131747
16385,0.555160,0.130092
16386,0.555160,0.127405
16387,0.555160,0.131258
16388,0.555160,0.127319
16389,0.555160,0.132143
16390,0.555160,0.131066
16391,0.555160,0.127435
16392,0.555160,0.132565
16393,0.555160,0.128513
16394,0.555160,0.125969
16395,0.555160,0.127441
16396,0.555160,0.126748
16397,0.555160,0.129863
16398,0.555160,0.130080
16399,0.555160,0.123826
16400,0.555160,0.125205
16401,0.555160,0.128721
16402,0.555160,0.129039
16403,0.555160,0.127671
16404,0.555160,0.131876
16405,0.555160,0.125594
16406,0.555160,0.129179
16407,0.555160,0.129455
16408,0.555160,0.129930
16409,0.555160,0.127539
16410,0.555160,0.128435
16411,0.555160,0.130536
16412,0.555160,0.130299
16413,0.555160,0.131325
16414,0.555160,0.130730
16415,0.555160,0.131739
16416,0.555160,0.127191
16417,0.555160,0.130424
16418,0.555160,0.125096
16419,0.555160,0.128496
16420,0.555160,0.128862
16421,0.555160,0.129365
16422,0.555160,0.126632
16423,0.555160,0.127562
16424,0.555160,0.131837
16425,0.555160,0.130437
16426,0.555160,0.128795
16427,0.555160,0.128659
16428,0.555160,0.124422
16429,0.555160,0.131086
16430,0.555160,0.127234
16431,0.555160,0.126541
16432,0.555160,0.133135
16433,0.555160,0.126878
16434,0.555160,0.128583
16435,0.555160,0.132415
16436,0.555160,0.126077
16437,0.555160,0.128034
16438,0.555160,0.128935
16439,0.555160,0.128311
16440,0.555160,0.134649
16441,0.555160,0.128533
16442,0.555160,0.127058
16443,0.555160,0.131959
16444,0.555160,0.127991
16445,0.555160,0.126018
16446,0.555160,0.126488
16447,0.555160,0.129112
16448,0.555160,0.127790
16449,0.555160,0.130526
16450,0.555160,0.129935
16451,0.555160,0.131958
16452,0.555160,0.131324
16453,0.555160,0.128485
16454,0.555160,0.128661
16455,0.555160,0.133151
16456,0.555160,0.129360
16457,0.555160,0.127896
16458,0.555160,0.129465
16459,0.555160,0.131174
16460,0.555160,0.126709
16461,0.555160,0.132362
16462,0.555160,0.125706
16463,0.555160,0.127333
16464,0.555160,0.128636
16465,0.555160,0.133227
16466,0.555160,0.126926
16467,0.555160,0.131523
16468,0.555160,0.126637
16469,0.555160,0.127504
16470,0.555160,0.127656
16471,0.555160,0.128741
16472,0.555160,0.125889
16473,0.555160,0.132470
16474,0.555160,0.127443
16475,0.555160,0.124368
16476,0.555160,0.129767
16477,0.555160,0.127014
16478,0.555160,0.127834
16479,0.555160,0.129663
16480,0.555160,0.134385
16481,0.555160,0.130428
16482,0.555160,0.128989
16483,0.555160,0.131040
16484,0.555160,0.130626
16485,0.555160,0.127634
16486,0.555160,0.127987
16487,0.555160,0.131776
16488,0.555160,0.129487
16489,0.555160,0.130686
16490,0.555160,0.130022
16491,0.555160,0.129371
16492,0.555160,0.125671
16493,0.555160,0.127568
16494,0.555160,0.130668
16495,0.555160,0.126759
16496,0.555160,0.129383
16497,0.555160,0.129397
16498,0.555160,0.133166
16499,0.555160,0.130262
16500,0.555160,0.128060
16501,0.555160,0.130375
16502,0.555160,0.130634
16503,0.555160,0.124807
16504,0.555160,0.129348
16505,0.555160,0.129263
16506,0.555160,0.127548
16507,0.555160,0.129561
16508,0.555160,0.127337
16509,0.555160,0.125619
16510,0.555160,0.128130
16511,0.555160,0.129895
16512,0.555160,0.125538
16513,0.555160,0.127320
16514,0.555160,0.129329
16515,0.555160,0.130502
16516,0.555160,0.129598
16517,0.555160,0.130397
16518,0.555160,0.129377
16519,0.555160,0.128059
16520,0.555160,0.126237
16521,0.555160,0.129783
16522,0.555160,0.131501
16523,0.555160,0.127321
16524,0.555160,0.129541
16525,0.555160,0.130164
16526,0.555160,0.129168
16527,0.555160,0.124255
16528,0.555160,0.128552
16529,0.555160,0.133263
16530,0.555160,0.128291
16531,0.555160,0.128031
16532,0.555160,0.129640
16533,0.555160,0.131403
16534,0.555160,0.128262
16535,0.555160,0.129644
16536,0.555160,0.126975
16537,0.555160,0.129282
16538,0.555160,0.125801
16539,0.555160,0.128512
16540,0.555160,0.126489
16541,0.555160,0.131053
16542,0.555160,0.128356
16543,0.555160,0.129125
16544,0.555160,0.129757
16545,0.555160,0.130033
16546,0.555160,0.128016
16547,0.555160,0.129059
16548,0.555160,0.129215
16549,0.555160,0.127630
16550,0.555160,0.128283
16551,0.555160,0.127257
16552,0.555160,0.127954
16553,0.555160,0.127494
16554,0.555160,0.125451
16555,0.555160,0.128346
16556,0.555160,0.130772
16557,0.555160,0.127833
16558,0.555160,0.132368
16559,0.555160,0.127396
16560,0.555160,0.130258
16561,0.555160,0.127515
16562,0.555160,0.128036
16563,0.555160,0.128304
16564,0.555160,0.130085
16565,0.555160,0.129791
16566,0.555160,0.128130
16567,0.555160,0.129637
16568,0.555160,0.128949
16569,0.555160,0.127041
16570,0.555160,0.125582
16571,0.555160,0.128209
16572,0.555160,0.129709
16573,0.555160,0.126551
16574,0.555160,0.129781
16575,0.555160,0.131820
16576,0.555160,0.131238
16577,0.555160,0.126902
16578,0.555659,0.130244
16579,0.555659,0.128722
16580,0.555659,0.128374
16581,0.555659,0.127079
16582,0.555659,0.127431
16583,0.555659,0.127681
16584,0.555659,0.128157
16585,0.555659,0.126325
16586,0.555659,0.128225
16587,0.555659,0.130581
16588,0.555659,0.130679
16589,0.555659,0.130148
16590,0.555659,0.129397
16591,0.555659,0.128727
16592,0.555659,0.126182
16593,0.555659,0.128943
16594,0.555659,0.127389
16595,0.555659,0.133316
16596,0.555659,0.129871
16597,0.555659,0.126561
16598,0.555659,0.127530
16599,0.555659,0.126583
16600,0.555659,0.130706
16601,0.555659,0.131655
16602,0.555659,0.127924
16603,0.555659,0.127829
16604,0.555659,0.128183
16605,0.555659,0.126467
16606,0.555659,0.126857
16607,0.555659,0.128609
16608,0.555659,0.133230
16609,0.555659,0.132890
16610,0.555659,0.127529
16611,0.555659,0.127105
16612,0.555659,0.128944
16613,0.555659,0.131677
16614,0.555659,0.132992
16615,0.555659,0.132298
16616,0.555659,0.126600
16617,0.555659,0.126208
16618,0.555659,0.128789
16619,0.555659,0.126742
16620,0.555659,0.127215
16621,0.555659,0.128735
16622,0.555659,0.128506
16623,0.555659,0.127883
16624,0.555659,0.129346
16625,0.555659,0.132154
16626,0.555659,0.127465
16627,0.555659,0.129220
16628,0.555659,0.129625
16629,0.555659,0.125096
16630,0.555659,0.129324
16631,0.555659,0.129665
16632,0.555659,0.130761
16633,0.555659,0.127470
16634,0.555659,0.124555
16635,0.555659,0.127912
16636,0.555659,0.127177
16637,0.555659,0.129628
16638,0.555659,0.125810
16639,0.555659,0.130672
16640,0.555659,0.128694
16641,0.555659,0.126556
16642,0.555659,0.128291
16643,0.555659,0.133192
16644,0.555659,0.127881
16645,0.555659,0.128463
16646,0.555659,0.129859
16647,0.555659,0.130397
16648,0.555659,0.126186
16649,0.555659,0.127305
16650,0.558042,0.132963
16651,0.558042,0.131659
16652,0.558042,0.129257
16653,0.558042,0.128143
16654,0.558042,0.126560
16655,0.558042,0.131761
16656,0.558042,0.127053
16657,0.558042,0.126746
16658,0.558042,0.126862
16659,0.558042,0.132705
16660,0.558042,0.127144
16661,0.558042,0.130751
16662,0.558042,0.126580
16663,0.558042,0.130323
16664,0.558042,0.128201
16665,0.558042,0.130029
16666,0.558042,0.125902
16667,0.558042,0.129852
16668,0.558042,0.130348
16669,0.558042,0.129980
16670,0.558042,0.129991
16671,0.558042,0.130298
16672,0.558042,0.129846
16673,0.558042,0.128906
16674,0.558042,0.127275
16675,0.558042,0.130558
16676,0.558042,0.135220
16677,0.558042,0.133263
16678,0.558042,0.127744
16679,0.558042,0.126714
16680,0.558042,0.128282
16681,0.558042,0.132707
16682,0.558042,0.128193
16683,0.558042,0.127573
16684,0.558042,0.129170
16685,0.558042,0.130892
16686,0.558042,0.129183
16687,0.558042,0.125768
16688,0.558042,0.127857
16689,0.558042,0.127893
16690,0.558042,0.128858
16691,0.558042,0.130900
16692,0.558042,0.129029
16693,0.558042,0.129688
16694,0.558042,0.131279
16695,0.558042,0.126637
16696,0.558042,0.124625
16697,0.558042,0.132233
16698,0.558042,0.126359
16699,0.558042,0.127903
16700,0.558042,0.127839
16701,0.558042,0.130181
16702,0.558042,0.125863
16703,0.558042,0.129047
16704,0.558042,0.128047
16705,0.558042,0.126189
16706,0.558042,0.127937
16707,0.558042,0.128201
16708,0.558042,0.126965
16709,0.558042,0.130433
16710,0.558042,0.127208
16711,0.558042,0.127095
16712,0.558042,0.125680
16713,0.558042,0.133559
16714,0.558042,0.125371
16715,0.558042,0.129606
16716,0.558042,0.129723
16717,0.558042,0.128384
16718,0.558042,0.127209
16719,0.558042,0.129882
16720,0.558042,0.129741
16721,0.558042,0.129365
16722,0.558042,0.131233
16723,0.558042,0.128366
16724,0.558042,0.128450
16725,0.558042,0.129598
16726,0.558042,0.127878
16727,0.558042,0.130243
16728,0.558042,0.125487
16729,0.558042,0.130825
16730,0.558042,0.129306
16731,0.558042,0.131534
16732,0.558042,0.127125
16733,0.558042,0.127311
16734,0.558042,0.126222
16735,0.558042,0.130099
16736,0.558042,0.130075
16737,0.558042,0.127916
16738,0.558042,0.125580
16739,0.558042,0.130356
16740,0.558042,0.129600
16741,0.558042,0.127098
16742,0.558042,0.129527
16743,0.558042,0.134239
16744,0.558042,0.127378
16745,0.558042,0.130464
16746,0.558042,0.130804
16747,0.558042,0.125754
16748,0.558042,0.130125
16749,0.558042,0.131390
16750,0.558042,0.126217
16751,0.558042,0.126315
16752,0.558042,0.131429
16753,0.558042,0.130163
16754,0.558042,0.127408
16755,0.558042,0.129055
16756,0.558042,0.124584
16757,0.558042,0.130683
16758,0.558042,0.128112
16759,0.558042,0.129922
16760,0.558042,0.127947
16761,0.558042,0.129424
16762,0.558042,0.129709
16763,0.558042,0.129654
16764,0.558042,0.131160
16765,0.558042,0.131484
16766,0.558042,0.126044
16767,0.558042,0.125916
16768,0.558042,0.129526
16769,0.558042,0.126349
16770,0.558042,0.126634
16771,0.558042,0.134397
16772,0.558042,0.130142
16773,0.558042,0.129687
16774,0.558042,0.133568
16775,0.558042,0.131275
16776,0.558042,0.129314
16777,0.558042,0.128295
16778,0.558042,0.130411
16779,0.558042,0.130592
16780,0.558042,0.127695
16781,0.558042,0.129658
16782,0.558042,0.131677
16783,0.558042,0.125470
16784,0.558042,0.128015
16785,0.558042,0.128872
16786,0.558042,0.126799
16787,0.558042,0.128093
16788,0.558042,0.129770
16789,0.558042,0.126925
16790,0.558042,0.132385
16791,0.558042,0.125001
16792,0.558042,0.129435
16793,0.558042,0.131557
16794,0.558042,0.127958
16795,0.558042,0.128709
16796,0.558042,0.127867
16797,0.558042,0.129377
16798,0.558042,0.126644
16799,0.558042,0.130122
16800,0.558042,0.130567
16801,0.558042,0.133179
16802,0.558042,0.127961
16803,0.558042,0.129272
16804,0.558042,0.129907
16805,0.558042,0.128223
16806,0.558042,0.129055
16807,0.558042,0.125422
16808,0.558042,0.129831
16809,0.558042,0.126653
16810,0.558042,0.125802
16811,0.558042,0.127649
16812,0.558042,0.128641
16813,0.558042,0.124107
16814,0.558042,0.130669
16815,0.558042,0.127123
16816,0.558042,0.129317
16817,0.558042,0.130601
16818,0.558042,0.128012
16819,0.558042,0.128890
16820,0.558042,0.129035
16821,0.558042,0.128118
16822,0.558042,0.132544
16823,0.558042,0.130133
16824,0.558042,0.128581
16825,0.558042,0.131183
16826,0.558042,0.131081
16827,0.558042,0.128357
16828,0.558042,0.125166
16829,0.558042,0.126638
16830,0.558042,0.128180
16831,0.558042,0.132490
16832,0.558042,0.128407
16833,0.558042,0.126555
16834,0.558042,0.124876
16835,0.558042,0.128489
16836,0.558042,0.125446
16837,0.558042,0.126388
16838,0.558042,0.132055
16839,0.558042,0.126417
16840,0.558042,0.131600
16841,0.558042,0.130931
16842,0.558042,0.128798
16843,0.558042,0.131004
16844,0.558042,0.129039
16845,0.558042,0.131060
16846,0.558042,0.132346
16847,0.558042,0.128361
16848,0.558042,0.124310
16849,0.558042,0.130804
16850,0.558042,0.128027
16851,0.558042,0.130176
16852,0.558042,0.129450
16853,0.558042,0.124824
16854,0.558042,0.128312
16855,0.558042,0.124248
16856,0.558042,0.128844
16857,0.558042,0.127678
16858,0.558042,0.126199
16859,0.558042,0.128353
16860,0.558042,0.131446
16861,0.558042,0.128294
16862,0.558042,0.129796
16863,0.558042,0.129319
16864,0.558042,0.127571
16865,0.558042,0.131115
16866,0.558042,0.128688
16867,0.558042,0.130856
16868,0.558042,0.129325
16869,0.558042,0.133183
16870,0.558042,0.128689
16871,0.558042,0.128634
16872,0.558042,0.133775
16873,0.558042,0.131561
16874,0.558042,0.128598
16875,0.558042,0.129540
16876,0.558042,0.126317
16877,0.558042,0.130719
16878,0.558042,0.127923
16879,0.558042,0.130047
16880,0.558042,0.126671
16881,0.558042,0.130248
16882,0.558042,0.132141
16883,0.558042,0.130402
16884,0.558042,0.127371
16885,0.558042,0.130886
16886,0.558042,0.133164
16887,0.558042,0.128778
16888,0.558042,0.127391
16889,0.558042,0.129070
16890,0.558042,0.128010
16891,0.558042,0.129607
16892,0.558042,0.126585
16893,0.558042,0.126961
16894,0.558042,0.128632
16895,0.558042,0.127832
16896,0.558042,0.124492
16897,0.558042,0.126744
16898,0.558042,0.130464
16899,0.558042,0.123310
16900,0.558042,0.133400
16901,0.558042,0.128853
16902,0.558042,0.128601
16903,0.558042,0.128584
16904,0.558042,0.130616
16905,0.558042,0.129151
16906,0.558042,0.129291
16907,0.558042,0.126752
16908,0.558042,0.127578
16909,0.558042,0.128129
16910,0.558042,0.132692
16911,0.558042,0.128134
16912,0.558042,0.126414
16913,0.558042,0.128071
16914,0.558042,0.128159
16915,0.558042,0.129730
16916,0.558042,0.129423
16917,0.558042,0.128329
16918,0.558042,0.129415
16919,0.558042,0.128738
16920,0.558042,0.131262
16921,0.558042,0.128416
16922,0.558042,0.128283
16923,0.558042,0.129009
16924,0.558042,0.133537
16925,0.558042,0.128532
16926,0.558042,0.131409
16927,0.558042,0.130090
16928,0.558042,0.126622
16929,0.558042,0.126538
16930,0.558042,0.132170
16931,0.558042,0.133666
16932,0.558042,0.127536
16933,0.558042,0.124544
16934,0.558042,0.131876
16935,0.558042,0.130060
16936,0.558042,0.126499
16937,0.558042,0.131942
16938,0.558042,0.126969
16939,0.558042,0.124642
16940,0.558042,0.129168
16941,0.558042,0.130650
16942,0.558042,0.130559
16943,0.558042,0.126178
16944,0.558042,0.128207
16945,0.558042,0.133043
16946,0.558042,0.126801
